ratID,unitID,channel,spikeTimes
2023111501,34,220,0.04983
2023111501,34,220,0.07187
2023111501,34,220,0.07597
2023111501,34,220,0.40593
2023111501,34,220,0.53417
2023111501,34,220,0.58133
2023111501,34,220,0.58513
2023111501,34,220,0.6246
2023111501,34,220,10.493
2023111501,34,220,12.032
2023111501,34,220,1.369
2023111501,34,220,15.145
2023111501,34,220,15.519
2023111501,34,220,17.164
2023111501,34,220,17.646
2023111501,34,220,20.049
2023111501,34,220,20.131
2023111501,34,220,21.685
2023111501,34,220,22.139
2023111501,34,220,24.286
2023111501,34,220,25.541
2023111501,34,220,26.758
2023111501,34,220,28.633
2023111501,34,220,28.788
2023111501,34,220,33.151
2023111501,34,220,33.535
2023111501,34,220,37.086
2023111501,34,220,37.614
2023111501,34,220,37.875
2023111501,34,220,41.037
2023111501,34,220,41.989
2023111501,34,220,43.051
2023111501,34,220,48.617
2023111501,34,220,49.075
2023111501,34,220,49.498
2023111501,34,220,50.702
2023111501,34,220,5.401
2023111501,34,220,54.243
2023111501,34,220,5.442
2023111501,34,220,56.242
2023111501,34,220,57.269
2023111501,34,220,58.331
2023111501,34,220,58.455
2023111501,34,220,58.944
2023111501,34,220,63.347
2023111501,34,220,63.693
2023111501,34,220,66.524
2023111501,34,220,66.759
2023111501,34,220,67.173
2023111501,34,220,67.346
2023111501,34,220,67.702
2023111501,34,220,67.746
2023111501,34,220,6.947
2023111501,34,220,75.429
2023111501,34,220,75.892
2023111501,34,220,77.098
2023111501,34,220,77.158
2023111501,34,220,77.202
2023111501,34,220,7.789
2023111501,34,220,78.016
2023111501,34,220,81.472
2023111501,34,220,81.544
2023111501,34,220,82.586
2023111501,34,220,85.053
2023111501,34,220,85.818
2023111501,34,220,86.108
2023111501,34,220,88.036
2023111501,34,220,88.244
2023111501,34,220,88.804
2023111501,34,220,90.335
2023111501,34,220,9.206
2023111501,34,220,92.169
2023111501,34,220,92.821
2023111501,34,220,93.043
2023111501,34,220,9.316
2023111501,34,220,93.169
2023111501,34,220,95.553
2023111501,34,220,96.448
2023111501,34,220,97.707
2023111501,34,220,97.915
2023111501,34,220,98.607
2023111501,34,220,98.806
2023111501,34,220,98.972
2023111501,34,220,9.995
2023111501,34,220,100.338
2023111501,34,220,100.435
2023111501,34,220,103.112
