ratID,unitID,channel,spikeTimes
2023111501,0,2,0.5725
2023111501,0,2,77.155
2023111501,0,2,80.256
2023111501,0,2,93.378
2023111501,0,2,156.395
2023111501,0,2,20.429
2023111501,0,2,213.326
2023111501,0,2,267.135
2023111501,0,2,32.969
2023111501,0,2,340.839
2023111501,0,2,377.558
2023111501,0,2,386.847
2023111501,0,2,39.267
2023111501,0,2,419.745
2023111501,0,2,444.898
2023111501,0,2,491.626
2023111501,0,2,574.887
2023111501,0,2,576.908
2023111501,0,2,579.887
2023111501,0,2,581.149
2023111501,0,2,585.479
2023111501,0,2,58.723
2023111501,0,2,588.999
2023111501,0,2,591.007
2023111501,0,2,591.424
2023111501,0,2,604.554
2023111501,0,2,605.098
2023111501,0,2,606.189
2023111501,0,2,608.508
2023111501,0,2,612.525
2023111501,0,2,769.666
2023111501,0,2,794.871
2023111501,0,2,1.037.912
2023111501,0,2,1.137.227
2023111501,0,2,1.171.525
2023111501,0,2,1.268.296
2023111501,0,2,1.297.316
2023111501,0,2,1.357.996
2023111501,0,2,1.369.738
2023111501,0,2,1.384.803
2023111501,0,2,1.743.344
2023111501,0,2,1.759.197
2023111501,0,2,1.768.746
2023111501,0,2,1.805.173
2023111501,0,2,1.808.458
2023111501,0,2,1.864.158
2023111501,0,2,1.942.453
2023111501,0,2,1.945.244
2023111501,0,2,1.959.397
2023111501,0,2,1.973.184
2023111501,0,2,2.017.574
2023111501,0,2,2.039.479
2023111501,0,2,2.041.858
2023111501,0,2,2.094.314
2023111501,0,2,2.179.653
2023111501,0,2,2.319.312
2023111501,0,2,2.329.198
2023111501,0,2,2.524.677
2023111501,0,2,2.836.698
2023111501,0,2,2.843.019
2023111501,0,2,2.861.537
2023111501,0,2,2.903.211
2023111501,0,2,2.942.043
2023111501,0,2,2.947.982
2023111501,0,2,3.011.498
2023111501,0,2,3.076.888
2023111501,0,2,3.159.241
2023111501,0,2,3.173.624
2023111501,0,2,3.247.124
2023111501,0,2,3.256.446
2023111501,0,2,3.323.574
2023111501,0,2,3.325.381
2023111501,0,2,3.361.054
2023111501,0,2,3.369.641
2023111501,0,2,3.379.414
2023111501,0,2,3.423.487
2023111501,0,2,3.426.663
2023111501,0,2,3.439.674
2023111501,0,2,3.441.164
2023111501,0,2,3.448.512
2023111501,0,2,3.458.951
2023111501,0,2,3.530.378
2023111501,0,2,3.540.593
2023111501,0,2,3.571.191
2023111501,0,2,3.592.226
2023111501,0,2,3.681.615
2023111501,0,2,3.719.558
2023111501,0,2,375.13
2023111501,0,2,3.812.351
2023111501,0,2,3.851.877
2023111501,0,2,3.883.941
2023111501,0,2,3.900.565
2023111501,0,2,3.919.461
2023111501,0,2,3.925.508
2023111501,0,2,3.931.809
2023111501,0,2,3.951.461
2023111501,0,2,3.973.089
2023111501,0,2,3.973.628
2023111501,0,2,3.975.284
2023111501,0,2,3.986.255
2023111501,0,2,3.997.743
2023111501,0,2,4.013.624
2023111501,0,2,4.016.442
2023111501,0,2,4.068.379
2023111501,0,2,4.072.208
2023111501,0,2,4.074.129
2023111501,0,2,4.076.138
2023111501,0,2,4.080.909
2023111501,0,2,4.085.215
2023111501,0,2,4.105.363
2023111501,0,2,4.105.729
2023111501,0,2,4.120.354
2023111501,0,2,4.146.238
2023111501,0,2,4.163.769
2023111501,0,2,4.170.226
2023111501,0,2,417.468
2023111501,0,2,4.178.058
2023111501,0,2,4.186.328
2023111501,0,2,4.195.167
2023111501,0,2,4.217.895
2023111501,0,2,4.231.624
2023111501,0,2,4.249.293
2023111501,0,2,4.251.916
2023111501,0,2,4.253.809
2023111501,0,2,4.263.719
2023111501,0,2,4.272.066
2023111501,0,2,4.282.859
2023111501,0,2,4.296.558
2023111501,0,2,4.323.927
2023111501,0,2,4.352.291
2023111501,0,2,4.388.327
2023111501,0,2,4.427.297
2023111501,0,2,4.464.593
2023111501,0,2,4.492.945
2023111501,0,2,450.297
2023111501,0,2,4.506.999
2023111501,0,2,4.557.327
2023111501,0,2,4.575.325
2023111501,0,2,4.590.884
2023111501,0,2,4.609.677
2023111501,0,2,4.635.145
2023111501,0,2,463.965
2023111501,0,2,4.639.911
2023111501,0,2,4.640.094
2023111501,0,2,4.640.228
2023111501,0,2,4.640.349
2023111501,0,2,4.640.473
2023111501,0,2,4.640.631
2023111501,0,2,4.640.723
2023111501,0,2,4.640.831
2023111501,0,2,4.640.983
2023111501,0,2,4.641.103
2023111501,0,2,4.641.191
2023111501,0,2,4.641.279
2023111501,0,2,4.641.406
2023111501,0,2,4.641.517
2023111501,0,2,4.641.611
2023111501,0,2,4.641.691
2023111501,0,2,4.641.801
2023111501,0,2,464.188
2023111501,0,2,4.641.952
2023111501,0,2,4.642.092
2023111501,0,2,4.642.203
2023111501,0,2,4.642.278
2023111501,0,2,4.642.367
2023111501,0,2,464.245
2023111501,0,2,4.642.577
2023111501,0,2,4.642.655
2023111501,0,2,4.642.811
2023111501,0,2,4.642.908
2023111501,0,2,4.643.004
2023111501,0,2,4.643.174
2023111501,0,2,4.643.315
2023111501,0,2,4.643.439
2023111501,0,2,4.643.577
2023111501,0,2,4.643.749
2023111501,0,2,4.643.831
2023111501,0,2,4.643.922
2023111501,0,2,4.644.005
2023111501,0,2,4.644.128
2023111501,0,2,4.644.267
2023111501,0,2,4.644.379
2023111501,0,2,4.644.534
2023111501,0,2,4.644.655
2023111501,0,2,464.482
2023111501,0,2,4.644.911
2023111501,0,2,4.645.033
2023111501,0,2,4.645.243
2023111501,0,2,4.645.602
2023111501,0,2,4.645.717
2023111501,0,2,4.645.845
2023111501,0,2,4.646.035
2023111501,0,2,4.646.231
2023111501,0,2,4.646.455
2023111501,0,2,4.646.585
2023111501,0,2,464.674
2023111501,0,2,4.647.017
2023111501,0,2,4.647.311
2023111501,0,2,4.647.755
2023111501,0,2,4.648.229
2023111501,0,2,4.648.349
2023111501,0,2,464.856
2023111501,0,2,4.648.763
2023111501,0,2,4.648.896
2023111501,0,2,4.649.365
2023111501,0,2,4.649.773
2023111501,0,2,464.995
2023111501,0,2,4.650.277
2023111501,0,2,4.650.444
2023111501,0,2,465.074
2023111501,0,2,4.651.049
2023111501,0,2,4.651.249
2023111501,0,2,4.651.629
2023111501,0,2,4.652.073
2023111501,0,2,4.652.455
2023111501,0,2,4.652.938
2023111501,0,2,4.653.403
2023111501,0,2,4.653.962
2023111501,0,2,4.654.189
2023111501,0,2,4.654.465
2023111501,0,2,4.655.331
2023111501,0,2,4.655.853
2023111501,0,2,4.656.228
2023111501,0,2,4.656.915
2023111501,0,2,4.657.068
2023111501,0,2,4.657.299
2023111501,0,2,4.657.951
2023111501,0,2,4.658.129
2023111501,0,2,4.658.517
2023111501,0,2,465.887
2023111501,0,2,4.660.037
2023111501,0,2,4.660.349
2023111501,0,2,466.102
2023111501,0,2,4.661.585
2023111501,0,2,4.662.412
2023111501,0,2,4.664.542
2023111501,0,2,4.665.245
2023111501,0,2,4.667.044
2023111501,0,2,4.668.966
2023111501,0,2,4.818.368
2023111501,0,2,4.863.507
2023111501,0,2,4.953.864
2023111501,0,2,5.055.018
2023111501,0,2,519.172
2023111501,0,2,5.215.615
2023111501,0,2,525.975
2023111501,0,2,5.261.404
2023111501,0,2,5.303.175
2023111501,0,2,530.871
2023111501,0,2,5.334.228
2023111501,0,2,5.355.571
2023111501,0,2,5.374.643
2023111501,0,2,5.377.567
2023111501,0,2,5.393.719
2023111501,0,2,5.424.618
