ratID,unitID,channel,spikeTimes
2023111501,35,228,0.12483
2023111501,35,228,0.46523
2023111501,35,228,0.83917
2023111501,35,228,10.087
2023111501,35,228,11.652
2023111501,35,228,16.071
2023111501,35,228,1.811
2023111501,35,228,19.937
2023111501,35,228,24.633
2023111501,35,228,24.852
2023111501,35,228,33.182
2023111501,35,228,41.776
2023111501,35,228,44.873
2023111501,35,228,67.188
2023111501,35,228,70.951
2023111501,35,228,73.696
2023111501,35,228,74.296
2023111501,35,228,78.872
2023111501,35,228,79.656
2023111501,35,228,80.322
2023111501,35,228,90.339
2023111501,35,228,92.427
2023111501,35,228,92.723
2023111501,35,228,94.966
2023111501,35,228,98.146
2023111501,35,228,10.988
2023111501,35,228,111.221
2023111501,35,228,114.489
2023111501,35,228,115.774
2023111501,35,228,117.457
2023111501,35,228,119.043
2023111501,35,228,130.355
2023111501,35,228,13.33
2023111501,35,228,134.227
2023111501,35,228,135.191
2023111501,35,228,137.006
2023111501,35,228,140.065
2023111501,35,228,142.206
2023111501,35,228,147.751
2023111501,35,228,15. Dez
2023111501,35,228,15.524
2023111501,35,228,159.776
2023111501,35,228,178.427
2023111501,35,228,181.501
2023111501,35,228,182.744
2023111501,35,228,185.178
2023111501,35,228,188.313
2023111501,35,228,195.021
2023111501,35,228,195.839
2023111501,35,228,198.755
2023111501,35,228,198.953
2023111501,35,228,200.208
2023111501,35,228,204.998
2023111501,35,228,217.817
2023111501,35,228,22.184
2023111501,35,228,222.467
2023111501,35,228,22.267
2023111501,35,228,237.887
2023111501,35,228,244.066
2023111501,35,228,247.811
2023111501,35,228,256.774
2023111501,35,228,257.592
2023111501,35,228,260.529
2023111501,35,228,260.669
2023111501,35,228,27.129
2023111501,35,228,274.398
2023111501,35,228,274.525
2023111501,35,228,277.743
2023111501,35,228,28.114
2023111501,35,228,283.503
2023111501,35,228,283.633
2023111501,35,228,287.188
2023111501,35,228,291.107
2023111501,35,228,297.372
2023111501,35,228,301.393
2023111501,35,228,301.437
2023111501,35,228,306.718
2023111501,35,228,313.477
2023111501,35,228,319.455
2023111501,35,228,320.422
2023111501,35,228,330.654
2023111501,35,228,331.318
2023111501,35,228,336.254
2023111501,35,228,338.026
2023111501,35,228,341.353
2023111501,35,228,34.672
2023111501,35,228,352.083
2023111501,35,228,358.272
2023111501,35,228,364.611
2023111501,35,228,365.802
2023111501,35,228,366.915
2023111501,35,228,370.619
2023111501,35,228,376.283
2023111501,35,228,381.971
2023111501,35,228,392.083
2023111501,35,228,402.073
2023111501,35,228,410.246
2023111501,35,228,412.632
2023111501,35,228,413.631
2023111501,35,228,415.316
2023111501,35,228,416.049
2023111501,35,228,427.989
2023111501,35,228,428.995
2023111501,35,228,43.252
2023111501,35,228,434.672
2023111501,35,228,439.021
2023111501,35,228,452.784
2023111501,35,228,462.391
2023111501,35,228,487.427
2023111501,35,228,495.976
2023111501,35,228,497.167
2023111501,35,228,505.831
2023111501,35,228,510.619
2023111501,35,228,519.594
2023111501,35,228,530.282
2023111501,35,228,533.114
2023111501,35,228,535.641
2023111501,35,228,553.607
2023111501,35,228,560.764
2023111501,35,228,574.218
2023111501,35,228,581.784
2023111501,35,228,612.603
2023111501,35,228,613.597
2023111501,35,228,617.544
2023111501,35,228,629.882
2023111501,35,228,641.865
2023111501,35,228,64.501
2023111501,35,228,648.092
2023111501,35,228,648.552
2023111501,35,228,648.894
2023111501,35,228,652.959
2023111501,35,228,660.968
2023111501,35,228,665.424
2023111501,35,228,671.148
2023111501,35,228,674.138
2023111501,35,228,67.838
2023111501,35,228,67.934
2023111501,35,228,686.859
2023111501,35,228,691.561
2023111501,35,228,692.954
2023111501,35,228,695.097
2023111501,35,228,696.237
2023111501,35,228,699.606
2023111501,35,228,707.684
2023111501,35,228,714.067
2023111501,35,228,715.809
2023111501,35,228,717.934
2023111501,35,228,731.642
2023111501,35,228,732.795
2023111501,35,228,750.019
2023111501,35,228,750.152
2023111501,35,228,750.496
2023111501,35,228,750.601
2023111501,35,228,755.675
2023111501,35,228,761.371
2023111501,35,228,761.923
2023111501,35,228,767.803
2023111501,35,228,773.933
2023111501,35,228,781.632
2023111501,35,228,785.185
2023111501,35,228,792.778
2023111501,35,228,793.671
2023111501,35,228,800.305
2023111501,35,228,804.699
2023111501,35,228,805.836
2023111501,35,228,808.681
2023111501,35,228,809.222
2023111501,35,228,813.615
2023111501,35,228,816.016
2023111501,35,228,818.177
2023111501,35,228,825.124
2023111501,35,228,825.477
2023111501,35,228,825.806
2023111501,35,228,830.273
2023111501,35,228,832.312
2023111501,35,228,83.271
2023111501,35,228,833.747
2023111501,35,228,83.523
2023111501,35,228,837.243
2023111501,35,228,840.427
2023111501,35,228,843.409
2023111501,35,228,843.806
2023111501,35,228,844.637
2023111501,35,228,844.898
2023111501,35,228,846.675
2023111501,35,228,850.242
2023111501,35,228,850.589
2023111501,35,228,858.675
2023111501,35,228,867.438
2023111501,35,228,868.681
2023111501,35,228,88.232
2023111501,35,228,886.857
2023111501,35,228,888.252
2023111501,35,228,890.235
2023111501,35,228,893.026
2023111501,35,228,902.883
2023111501,35,228,908.738
2023111501,35,228,908.892
2023111501,35,228,909.049
2023111501,35,228,912.493
2023111501,35,228,914.536
2023111501,35,228,916.137
2023111501,35,228,920.202
2023111501,35,228,920.665
2023111501,35,228,922.103
2023111501,35,228,929.537
2023111501,35,228,929.689
2023111501,35,228,935.802
2023111501,35,228,941.662
2023111501,35,228,943.458
2023111501,35,228,946.606
2023111501,35,228,957.987
2023111501,35,228,961.643
2023111501,35,228,972.787
2023111501,35,228,973.623
2023111501,35,228,98.483
2023111501,35,228,993.517
2023111501,35,228,99.655
2023111501,35,228,1.001.546
2023111501,35,228,1.010.362
2023111501,35,228,1.010.676
