ratID,unitID,channel,spikeTimes
2023111501,33,220,0.05477
2023111501,33,220,0.08643
2023111501,33,220,0.1283
2023111501,33,220,0.551
2023111501,33,220,0.7765
2023111501,33,220,0.79603
2023111501,33,220,10.458
2023111501,33,220,13.136
2023111501,33,220,15.122
2023111501,33,220,15.875
2023111501,33,220,21.614
2023111501,33,220,22.162
2023111501,33,220,23.864
2023111501,33,220,24.181
2023111501,33,220,26.288
2023111501,33,220,26.402
2023111501,33,220,Feb 66
2023111501,33,220,26.652
2023111501,33,220,28.853
2023111501,33,220,29.295
2023111501,33,220,29.351
2023111501,33,220,3.066
2023111501,33,220,30.831
2023111501,33,220,30.863
2023111501,33,220,32.315
2023111501,33,220,32.574
2023111501,33,220,32.647
2023111501,33,220,32.741
2023111501,33,220,32.814
2023111501,33,220,33.463
2023111501,33,220,33.956
2023111501,33,220,3.432
2023111501,33,220,34.741
2023111501,33,220,35.636
2023111501,33,220,35.755
2023111501,33,220,36.087
2023111501,33,220,36.443
2023111501,33,220,36.776
2023111501,33,220,37.798
2023111501,33,220,37.843
2023111501,33,220,38.094
2023111501,33,220,38.358
2023111501,33,220,38.522
2023111501,33,220,38.621
2023111501,33,220,38.778
2023111501,33,220,39.643
2023111501,33,220,4.024
2023111501,33,220,40.682
2023111501,33,220,40.844
2023111501,33,220,41.075
2023111501,33,220,41.094
2023111501,33,220,41.235
2023111501,33,220,41.418
2023111501,33,220,4.145
2023111501,33,220,41.806
2023111501,33,220,42.122
2023111501,33,220,43.531
2023111501,33,220,43.707
2023111501,33,220,Apr 39
2023111501,33,220,44.444
2023111501,33,220,44.739
2023111501,33,220,45.358
2023111501,33,220,46.294
2023111501,33,220,46.471
2023111501,33,220,46.573
2023111501,33,220,46.762
2023111501,33,220,48.496
2023111501,33,220,48.581
2023111501,33,220,48.674
2023111501,33,220,49.091
2023111501,33,220,51.209
2023111501,33,220,51.337
2023111501,33,220,51.389
2023111501,33,220,51.507
2023111501,33,220,51.548
2023111501,33,220,53.597
2023111501,33,220,54.118
2023111501,33,220,54.302
2023111501,33,220,55.018
2023111501,33,220,56.486
2023111501,33,220,58.633
2023111501,33,220,58.879
2023111501,33,220,59.003
2023111501,33,220,59.272
2023111501,33,220,60.822
2023111501,33,220,60.926
2023111501,33,220,61.081
2023111501,33,220,61.241
2023111501,33,220,61.496
2023111501,33,220,6.198
2023111501,33,220,62.166
2023111501,33,220,62.552
2023111501,33,220,63.012
2023111501,33,220,63.167
2023111501,33,220,63.261
2023111501,33,220,63.365
2023111501,33,220,63.409
2023111501,33,220,63.901
2023111501,33,220,64.552
2023111501,33,220,64.834
2023111501,33,220,64.975
2023111501,33,220,66.146
2023111501,33,220,67.856
2023111501,33,220,69.099
2023111501,33,220,69.908
2023111501,33,220,70.543
2023111501,33,220,70.684
2023111501,33,220,7.083
2023111501,33,220,71.092
2023111501,33,220,71.254
2023111501,33,220,71.842
2023111501,33,220,72.132
2023111501,33,220,72.202
2023111501,33,220,72.789
2023111501,33,220,73.732
2023111501,33,220,74.153
2023111501,33,220,75.104
2023111501,33,220,75.504
2023111501,33,220,75.668
2023111501,33,220,75.852
2023111501,33,220,77.094
2023111501,33,220,77.409
2023111501,33,220,77.836
2023111501,33,220,77.878
2023111501,33,220,7.805
2023111501,33,220,78.282
2023111501,33,220,78.779
2023111501,33,220,79.119
2023111501,33,220,79.374
2023111501,33,220,79.895
2023111501,33,220,80.163
2023111501,33,220,80.272
2023111501,33,220,80.782
2023111501,33,220,81.154
2023111501,33,220,81.938
2023111501,33,220,8.202
2023111501,33,220,82.204
2023111501,33,220,82.434
2023111501,33,220,82.851
2023111501,33,220,83.208
2023111501,33,220,83.437
2023111501,33,220,83.605
2023111501,33,220,84.236
2023111501,33,220,85.044
2023111501,33,220,85.191
2023111501,33,220,8.523
2023111501,33,220,85.271
2023111501,33,220,85.409
2023111501,33,220,85.684
2023111501,33,220,85.786
2023111501,33,220,85.964
2023111501,33,220,86.301
2023111501,33,220,86.565
2023111501,33,220,86.839
2023111501,33,220,87.405
2023111501,33,220,87.516
2023111501,33,220,87.686
2023111501,33,220,88.047
2023111501,33,220,88.604
2023111501,33,220,88.729
2023111501,33,220,88.895
2023111501,33,220,89.094
2023111501,33,220,89.264
2023111501,33,220,89.411
2023111501,33,220,89.738
2023111501,33,220,89.868
2023111501,33,220,90.074
2023111501,33,220,90.393
